	ID	Titel	Autor	Reclam_Balladen	Strophen	Verse	Anthologie	Jahr	Hrsg	Epoche	Autor_clean	Publikationsjahr_Schätzung	Publikationsjahr
503	l00110071	Traurige Tage	Hagenauer, Arnold	unkown	1	27	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	Hagenauer, Arnold	1906	1895
504	l00110072	Dämmerung	Hagenauer, Arnold	unkown	4	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	Hagenauer, Arnold	1906	1895
505	l00110073	Das war der Tag der weißen Callablüten	Hagenauer, Arnold	unkown	3	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	Hagenauer, Arnold	1906	1895
506	l00110074	Im Regen	Hagenauer, Arnold	unkown	3	5	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	Hagenauer, Arnold	1906	1895
507	l00110075	Ungleiche Liebe	Hagenauer, Arnold	unkown	4	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	Hagenauer, Arnold	1906	1895
508	l00110076	Weiße Engel weinen...	Hagenauer, Arnold	unkown	1	8	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	Hagenauer, Arnold	1906	1895
509	l00110077	Gebet	Wilhelm, Paul	unkown	1	5	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	Wilhelm, Paul	1908	0
510	l00110078	Mein Leid	Wilhelm, Paul	unkown	2	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	Wilhelm, Paul	1908	0
511	l00110079	O Mutter! ...	Wilhelm, Paul	unkown	1	34	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	Wilhelm, Paul	1908	0
512	l00110080	Leben...	Wilhelm, Paul	unkown	3	8	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	Wilhelm, Paul	1908	1898
513	l00110081	Ohnmacht	Klob, Karl Maria [alt. Klob, Carl M.]	unkown	2	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	Klob, Karl Maria	1908	1898
514	l00110082	Mein Lieben	Klob, Karl Maria [alt. Klob, Carl M.]	unkown	5	8	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	Klob, Karl Maria	1908	1898
515	l00110083	Gottesdienst	Klob, Karl Maria [alt. Klob, Carl M.]	unkown	4	8	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	Klob, Karl Maria	1908	1898
516	l00110084	„Rautendelein“	Klob, Karl Maria [alt. Klob, Carl M.]	unkown	3	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	Klob, Karl Maria	1908	1898
517	l00110085	Schlossroman	Klob, Karl Maria [alt. Klob, Carl M.]	unkown	2	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	Klob, Karl Maria	1908	1898
518	l00110086	Meiner Mutter	Klob, Karl Maria [alt. Klob, Carl M.]	unkown	4	3	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	Klob, Karl Maria	1908	1898
519	l00110087	Nothschrei	Klob, Karl Maria [alt. Klob, Carl M.]	unkown	4	3	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	Klob, Karl Maria	1908	1898
520	l00110088	Den Erben lass verschwenden	Hofmannsthal, Hugo von [Pseud. Loris]	unkown	4	8	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	Hofmannsthal, Hugo von	1909	1896
521	l00110089	Gute Stunde	Hofmannsthal, Hugo von [Pseud. Loris]	unkown	6	2	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	Hofmannsthal, Hugo von	1909	1896
522	l00110090	Vom Schiff aus	Hofmannsthal, Hugo von [Pseud. Loris]	unkown	4	4	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	Hofmannsthal, Hugo von	1909	1898
523	l00110091	Reiselied	Hofmannsthal, Hugo von [Pseud. Loris]	unkown	3	3	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	Hofmannsthal, Hugo von	1909	1898
524	l00110092	Verse zum Gedächtnis eines Schauspielers	Hofmannsthal, Hugo von [Pseud. Loris]	unkown	9	7	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	Hofmannsthal, Hugo von	1909	1897
525	l00110093	Die Beiden	Hofmannsthal, Hugo von [Pseud. Loris]	unkown	3	6	Das lyrische Wien. Eine moderne Lese. Mit Dichtungen von Ferdinand von Saar, J. J. David, Franz Herold, Hermann Hango, Josef Kitir, Felix Dörmann, Freiherr Carl von Levetzow, Arnold Hagenauer, Paul Wilhelm, Carl Maria Klob, Hugo von Hofmannsthal. Wien/Berlin/Leipzig 1899.	1899	Renner, August	Moderne	Hofmannsthal, Hugo von	1909	1896
526	l00130001	Erwin von Steinbach	Ahrens, Jürgen Friedrich	unkown	5	8	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Ahrens, Jürgen Friedrich	1909	0
527	l00130002	Wilhelminenhöhe am Kieler Hafen	Ahrens, Jürgen Friedrich	unkown	6	10	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Ahrens, Jürgen Friedrich	1909	0
528	l00130003	Wie glänzt der Wald so goldengrün	Ahrens, Jürgen Friedrich	unkown	4	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Ahrens, Jürgen Friedrich	1909	0
529	l00130004	Echo	Ahrens, Jürgen Friedrich	unkown	3	10	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Ahrens, Jürgen Friedrich	1909	0
530	l00130005	Selbstgespräch	Alberti, Eduard	unkown	7	8	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Alberti, Eduard	1909	0
531	l00130006	Nächtliches Gewitter	Alberti, Eduard	unkown	2	8	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Alberti, Eduard	1909	0
532	l00130007	Frühlerche	Alberti, Leopold	unkown	3	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Alberti, Leopold	1909	0
533	l00130008	An einem Grabe	Alberti, Leopold	unkown	3	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Alberti, Leopold	1909	0
534	l00130009	Sonett	Alberti, Leopold	unkown	4	3	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Alberti, Leopold	1909	0
535	l00130010	Mythos	Alberti, Leopold	unkown	4	6	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Alberti, Leopold	1909	0
536	l00130011	Geeintes Paar	Alberti, Leopold	unkown	5	8	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Alberti, Leopold	1909	0
537	l00130012	Am Ostermorgen	Albrecht, Friedrich	unkown	7	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Albrecht, Friedrich	1853	0
538	l00130013	Auf dem Heidelberger Friedhof	Albrecht, Friedrich	unkown	9	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Albrecht, Friedrich	1853	0
539	l00130014	Auf dem Felde der Ehre	Altenbernd, Ludwig	unkown	7	8	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Altenbernd, Ludwig	1854	0
540	l00130015	Morgen- und Abendthräne	Altenbernd, Ludwig	unkown	4	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Altenbernd, Ludwig	1854	0
541	l00130016	Spruch	Altrichter, Karl Friedrich	unkown	2	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Altrichter, Karl Friedrich	1879	0
542	l00130017	Auf!	Altrichter, Karl Friedrich	unkown	4	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Altrichter, Karl Friedrich	1879	0
543	l00130018	Ins Stammbuch	Altrichter, Karl Friedrich	unkown	5	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Altrichter, Karl Friedrich	1879	0
544	l00130019	Toblizo!	Altrichter, Karl Friedrich	unkown	4	5	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Altrichter, Karl Friedrich	1879	0
545	l00130020	Des Kaisers Traum	Gerhardt, Dagobert von [Pseud. Amyntor, Gerhard von]	unkown	21	8	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Gerhardt, Dagobert von	1879	0
546	l00130021	Freudige Jugend, du bist nicht mehr!	Auerbach, Ludwig	unkown	3	6	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Auerbach, Ludwig	1875	0
547	l00130022	Das kranke Mädchen im Walde zur Herbstzeit	Auerbach, Ludwig	unkown	2	6	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Auerbach, Ludwig	1875	0
548	l00130023	Nachwinter	Auerbach, Ludwig	unkown	6	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Auerbach, Ludwig	1875	0
549	l00130024	Abendtrost	Auerbach, Ludwig	unkown	3	7	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Auerbach, Ludwig	1875	0
550	l00130025	Erinnerungsblätter	Avenarius, Ferdinand	unkown	7	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Avenarius, Ferdinand	1891	0
551	l00130026	An ein Kind	Avenarius, Ferdinand	unkown	1	31	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Avenarius, Ferdinand	1891	0
552	l00130027	Königlich Gebet	Backhaus, Wilhelm	unkown	5	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Backhaus, Wilhelm	1891	0
553	l00130028	Allzu schnell	Backhaus, Wilhelm	unkown	5	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Backhaus, Wilhelm	1891	0
554	l00130029	Blumenschicksal	Backhaus, Wilhelm	unkown	7	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Backhaus, Wilhelm	1891	0
555	l00130030	Der erste Veilchenstrauß	Backhaus, Wilhelm	unkown	5	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Backhaus, Wilhelm	1891	0
556	l00130031	Winterlied	Backhaus, Wilhelm	unkown	3	6	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Backhaus, Wilhelm	1891	0
557	l00130032	Abseits vom Wege	Adlersfeld-Ballestrem, Anna Eufemia Carolina Gräfin von [alt. Ballestrem, Eufemia Gräfin]	unkown	4	3	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Adlersfeld-Ballestrem, Anna Eufemia Carolina Gräfin von	1891	0
558	l00130033	Im Gebirg	Adlersfeld-Ballestrem, Anna Eufemia Carolina Gräfin von [alt. Ballestrem, Eufemia Gräfin]	unkown	5	5	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Adlersfeld-Ballestrem, Anna Eufemia Carolina Gräfin von	1891	0
559	l00130034	Schwalbenflug	Bartenstein, Caroline von [alt. Bartenstein, Karoline Freifrau von]	unkown	2	8	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Bartenstein, Caroline von	1849	0
560	l00130035	Frage nicht	Bartenstein, Caroline von [alt. Bartenstein, Karoline Freifrau von]	unkown	6	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Bartenstein, Caroline von	1849	0
561	l00130036	Das Rosenblatt	Barthel, Gustav Emil	unkown	8	2	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Barthel, Gustav Emil	1870	0
562	l00130037	Kosmopolitisch	Barthel, Gustav Emil	unkown	1	8	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Barthel, Gustav Emil	1870	0
563	l00130038	Lebenswanderung	Bartsch, Karl	unkown	8	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Bartsch, Karl	1870	0
564	l00130039	Glockenriß	Bartsch, Karl	unkown	2	8	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Bartsch, Karl	1870	0
565	l00130040	An die Arbeit	Bartsch, Karl	unkown	4	8	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Bartsch, Karl	1870	0
566	l00130041	Fern und Nah	Bartsch, Karl	unkown	3	6	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Bartsch, Karl	1870	0
567	l00130042	Im Frühling	Bartsch, Karl	unkown	3	6	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Bartsch, Karl	1870	0
568	l00130043	Hanna	Beck, Friedrich	unkown	16	8	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Beck, Friedrich	1841	0
569	l00130044	An meine Laute	Beck, Friedrich	unkown	3	8	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Beck, Friedrich	1841	0
570	l00130045	Seerose	Beck, Friedrich	unkown	3	6	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Beck, Friedrich	1841	0
571	l00130046	Mahnung	Beyer, Konrad	unkown	5	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Beyer, Konrad	1869	0
572	l00130047	Den Feinden der Liebe	Beyer, Konrad	unkown	6	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Beyer, Konrad	1869	0
573	l00130048	Gefahr	Beyer, Konrad	unkown	9	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Beyer, Konrad	1869	0
574	l00130049	Trost	Beyer, Konrad	unkown	3	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Beyer, Konrad	1869	0
575	l00130050	Bischof Meinwerk	Binhack, Franz	unkown	8	6	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Binhack, Franz	1871	0
576	l00130051	Das Komma	Binhack, Franz	unkown	3	6	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Binhack, Franz	1871	0
577	l00130052	Übertriebene Hoffnungen oder Münchhausens Versprechung	Binhack, Franz	unkown	1	14	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Binhack, Franz	1871	0
578	l00130053	Der deutsche Manglebaum (1815—1866)	Binhack, Franz	unkown	1	2	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Binhack, Franz	1871	0
579	l00130054	De mortuis nil nisi bene (1867)	Binhack, Franz	unkown	1	2	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Binhack, Franz	1871	0
580	l00130055	Kyffhäuser (1869)	Binhack, Franz	unkown	1	2	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Binhack, Franz	1871	0
581	l00130056	Das Hermannsdenkmal	Binhack, Franz	unkown	1	2	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Binhack, Franz	1871	0
582	l00130057	Lessings hundertjährige Todesfeier	Binhack, Franz	unkown	1	2	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Binhack, Franz	1871	0
583	l00130058	Denkwürdige Planetenkonjunktion	Binhack, Franz	unkown	1	2	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Binhack, Franz	1871	0
584	l00130059	Alpenklub	Binhack, Franz	unkown	1	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Binhack, Franz	1871	0
585	l00130060	Recipe	Binhack, Franz	unkown	1	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Binhack, Franz	1871	0
586	l00130061	Überfluß und Mangel	Binhack, Franz	unkown	1	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Binhack, Franz	1871	0
587	l00130062	Zeitgeist	Blanckarts, Moritz	unkown	3	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Blanckarts, Moritz	1871	0
588	l00130063	Jugendzeit	Blanckarts, Moritz	unkown	4	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Blanckarts, Moritz	1871	0
589	l00130064	Mein Tagebuch	Blanckarts, Moritz	unkown	5	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Blanckarts, Moritz	1871	0
590	l00130065	Jedem das Seine	Blanckarts, Moritz	unkown	3	4	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Blanckarts, Moritz	1871	0
591	l00130066	Bekenntnis eines Optimisten	Blüthgen, Victor [alt. Blüthgen, Viktor]	unkown	8	6	Neuer deutscher Parnaß. Silberblicke aus der Lyrik unserer Tage	1882	Moltke, Max	Realismus	Blüthgen, Victor	1879	0
